種別,順位,順位変動,前回順位,コード,銘柄名,市場,株価,状態,前日比,前日比率,PER,PBR,利回り,as_of
本日のストップ高銘柄,1,NEW,,5240,ｍｏｎｏＡＩ,東Ｇ,213,S,+50,+30.67%,－,2.42,－,2026-07-24 16:00
本日のストップ高銘柄,2,NEW,,3260,エスポア,名Ｎ,642,S,+100,+18.45%,－,172,－,2026-07-24 16:00
本日のストップ高銘柄,3,→,3,5242,アイズ,東Ｇ,"2,209",,+219,+11.01%,756,3.77,－,2026-07-24 16:00
本日のストップ安銘柄,1,→,1,9256,サクシード,東Ｇ,"2,120",S,-500,-19.08%,29.2,2.91,0.75,2026-07-24 16:00
本日のストップ安銘柄,2,NEW,,150A,ＪＳＨ,東Ｇ,556,S,-100,-15.24%,16.4,1.62,－,2026-07-24 16:00
